pm,stator_yoke,stator_tooth,stator_winding,ambient,coolant,u_d,u_q,torque,i_d,i_q,,motor_speed
0.14094082,-0.01745193,-0.27473584,-0.51989526,0.6872757,0.32728454,0.616453,-0.022903245,-0.6735292,0.9321841,-0.73662406,,-0.5488775
-0.33150405,-0.05723917,0.09068687,0.016379623,0.6565541,-0.5394683,1.1372051,0.898005,-0.90659356,0.7617463,-0.989099,,0.004238523
-0.7679881,-1.4730945,-1.7066356,-1.7231045,0.6711255,-0.84000045,0.35865858,-1.2887536,-0.25563973,1.0291406,-0.24572417,,-1.2224307
-0.92113644,-0.5989793,-0.41972357,-0.23012558,0.32786497,-0.66508114,1.85405,0.5774428,-1.094224,-1.1478473,-1.0098373,,1.4207681
0.3278812,0.1187295,-0.06902688,-0.32367623,0.65782386,0.3275173,1.2077751,0.7650294,-1.0197283,0.76481086,-1.1231565,,-0.06735731
-2.2713697,-1.3221703,-1.6032944,-1.6288959,-0.072447374,-0.57583886,0.30267617,-0.1273013,-0.25545827,1.0290995,-0.24550739,,-0.68133575
-0.4250468,-1.745073,-1.8528233,-1.8453629,0.6614755,-1.0970025,0.33089614,-1.3032635,-0.18722124,1.029152,-0.24570839,,-1.2224287
-1.3910592,-0.9434036,-1.2569311,-1.34504,0.6886087,-0.30078536,0.3508079,-1.2677026,-0.25563973,1.0291525,-0.24571678,,-1.222433
0.6341789,-1.2801996,-1.3665491,-1.3308524,-1.0000116,-1.0898236,0.33862907,-1.2628355,-0.22081171,1.0291363,-0.24572529,,-1.2224308
-0.53561205,-0.46554193,-0.37596422,-0.37263632,-0.093369424,-0.6419679,-0.12718411,-0.15213919,0.46637985,0.76034564,0.588638,,-0.6540549
1.4223483,1.2946004,1.3823268,1.2620882,2.496555,1.0188804,-1.4853154,-0.03189299,0.9748053,-1.2300498,0.8972012,,0.5631701
0.792309,0.6044761,0.80202717,0.9000013,-0.2501503,0.32785198,1.8702054,0.5575642,-1.1304383,-0.97839373,-1.0558352,,1.2376573
-0.29029217,-0.013988337,-0.21700229,-0.36059648,-0.55501956,0.32419762,-0.65092033,0.15024458,0.99820656,0.38617167,1.1367649,,-0.41078824
-0.94370496,-0.7577365,-0.7613458,-0.56247205,-0.4707693,-0.7089722,-0.09023171,-0.05774243,0.33495414,0.83374834,0.44396135,,-0.614537
1.5821711,2.086815,1.6856681,1.2616057,-0.6356494,2.1718163,0.8512476,-0.7428362,-1.769743,0.24493206,-1.8852682,,-0.7923145
-0.22515349,-0.5565705,-0.53008074,-0.5392883,0.69531673,-0.6108642,0.34931183,1.4681178,-0.28863358,0.9508098,-0.28050235,,0.17787525
0.01569994,-0.41157648,-0.274111,-0.25527054,0.79686755,-0.58500147,0.82035226,1.3181517,-0.5927425,0.964794,-0.6428214,,0.12484411
0.22551131,0.7927752,0.8072348,0.91339695,-0.9562152,0.8389598,-1.1126244,0.6576044,0.58440924,-0.6806912,0.53942174,,0.7488381
0.7332893,1.293025,1.6792029,2.009898,0.64859444,0.33114088,0.13494186,-1.0585715,2.305179,-0.89447165,2.342839,,-1.1555566
1.0787591,1.2191092,1.1718787,0.98811716,-0.46079007,0.97711885,1.8607258,0.43079406,-1.7609934,0.24617629,-1.8747312,,-0.024961859
-0.77958536,0.78526413,0.24030493,-0.1687102,-0.63967335,1.4408967,0.006673045,1.6969514,-0.08862113,0.79084367,-0.06589198,,0.3937942
-0.6641254,-0.39664072,0.007155593,0.5144301,-0.031444415,-0.57387376,-1.1710678,-0.42393786,2.442197,-1.0469568,2.4730203,,-0.4759345
-1.4029648,-1.5958242,-1.753905,-1.76714,-1.4113481,-1.0723239,0.5153344,-0.1527801,-0.57330346,0.99426746,-0.6174129,,-0.64616394
0.20112325,0.11037742,0.35215703,0.5109938,0.37845066,-0.35851958,0.307112,-0.28484026,-0.27070957,1.0181216,-0.26179147,,-0.7222906
0.37701046,-0.19961841,-0.2237186,-0.40624073,-0.14030552,-0.18453796,-0.40812635,1.5445726,0.057821833,-0.10014629,0.07060788,,0.9419422
-1.373837,-0.9454173,-1.2565515,-1.3454231,0.6885977,-0.30078536,0.35144737,-1.2660047,-0.25563973,1.0291485,-0.2457153,,-1.222429
0.3936236,-0.5553052,-0.10846727,0.16330428,0.55226105,-1.022409,-1.4294996,0.08135383,0.6420518,-1.410852,0.5483914,,1.143816
0.14485376,0.7861626,0.31112865,-0.06330048,-0.36776403,1.3491914,0.32408094,-1.2496449,-0.25563973,1.0291388,-0.2457156,,-1.2224314
-0.10119113,1.3387578,1.14047,0.90234387,-0.90223986,1.3160164,1.010827,1.5478771,-0.6213361,-0.46093228,-0.5975167,,1.426194
1.1081843,1.0838443,0.7702012,0.3809909,0.74319535,1.2472473,0.32074207,-1.3290644,-0.25563973,1.029137,-0.24573563,,-1.2224294
0.015131067,0.12089715,-0.011901904,-0.23267291,0.7269909,0.3328298,-0.45144576,1.5172986,0.07761789,-0.16481163,0.08831479,,0.9823794
0.9696895,1.5979218,1.2411095,0.79673374,0.6885786,1.7475495,0.94842815,0.64764726,-0.8230261,0.8738524,-0.9077581,,-0.15149818
-0.29595327,0.11360735,0.13768774,0.018723086,0.3666647,-0.10066488,0.823812,1.4743,-0.57973087,0.97429013,-0.62841064,,0.20271726
0.73459905,0.38127604,0.7556751,0.92635673,0.67880815,-0.13535692,2.1083922,-0.055352006,-1.8797679,-0.8923492,-1.8023951,,0.27575672
1.8698703,1.325862,1.4204335,1.261606,0.81846917,0.99793,-1.1621729,0.7123939,0.34148917,-0.9934164,0.31177732,,1.4830256
0.16835774,1.6736547,1.4038368,1.2597337,0.52550524,1.7475554,-1.6158171,-0.7512702,2.1360722,-2.0390754,1.9046934,,-0.050519608
0.84891623,1.2910466,1.2244624,1.0633357,0.43582973,1.180278,1.8371934,0.53426033,-1.0585696,-1.1370348,-0.9764703,,1.5608017
0.3999999,0.45907757,0.38422054,0.2686867,-0.1390649,0.32521614,1.5363119,0.4678871,-1.4652286,0.48630804,-1.5901991,,-0.1231006
0.3114809,-1.0060182,-0.943134,-1.0608104,-1.2470452,-1.0637078,-0.12530264,1.5551318,-0.007525479,0.9855667,0.057485368,,0.18440819
-2.0025206,-1.6653724,-1.8298353,-1.8282402,-1.3888562,-1.0711826,0.5143155,-0.14693521,-0.57428783,0.9942868,-0.61741936,,-0.6461613
0.8256088,0.95122296,1.2276744,1.261606,0.5593736,0.33313572,-0.51710963,-0.43189603,1.5443842,-0.0748907,1.6563499,,-0.69439054
2.0193255,0.2598431,1.1596122,1.6684217,-0.7241204,-1.0274247,-1.6168346,-0.77682114,0.6212035,-1.978877,0.49721688,,1.529031
-0.30451235,0.44425285,-0.001609533,-0.32467866,0.6828432,0.9870779,0.3306771,-1.1273127,-0.2500738,1.0291554,-0.2457236,,-1.1412878
-0.3772513,-0.73472506,-0.24346541,0.20825908,-1.5074385,-1.0635343,-1.5918934,-0.51362526,0.95687234,-1.8893735,0.801688,,0.8569891
-0.11096841,0.28373966,-0.012928997,-0.32989386,2.2205997,0.6095884,0.83746415,1.0247383,-0.65217936,0.94230175,-0.7123961,,-0.007913584
1.3923738,-0.56190854,-0.2935763,-0.10561527,-1.5754803,-1.0762781,-0.60977465,-0.12570466,1.2046168,0.2539959,1.3230789,,-0.5460647
0.4704917,0.15480137,-0.015861304,-0.2575391,-0.12711631,0.3324115,0.34382808,-1.316206,-0.25563973,1.0291252,-0.2457169,,-1.2224336
-1.8225003,-0.70505774,-0.7965987,-0.8498157,-1.0055823,-0.29751632,0.3544665,-1.2748603,-0.25563973,1.0291374,-0.24572223,,-1.2224286
0.40976733,-0.55909085,-0.6070088,-0.6938235,-0.16019371,-0.55037934,0.31932768,-1.3297879,-0.25563973,1.0291481,-0.2457122,,-1.2224276
-0.3335477,1.1646614,0.627616,0.2121749,0.44207603,1.7078197,0.4002655,-0.8001773,-0.5713451,0.9820201,-0.6191041,,-0.9555596
1.283653,-0.28480878,0.23022154,0.52006817,0.688679,-1.1763107,-1.4960748,-0.08559069,1.0015767,-1.3178308,0.88945824,,0.56316715
-0.87948155,-1.44056,-1.545848,-1.6372501,-0.6952196,-1.055938,0.29523754,0.94459265,-0.2590864,1.029171,-0.24571612,,-0.14024478
-0.18183523,0.12702784,0.1424338,0.26722845,0.20102078,0.33960274,-0.89888036,0.95095664,0.2759637,-0.9384577,0.22440322,,1.4525001
0.73502904,0.5750562,0.44850373,0.26864865,1.3383224,0.7513316,0.4757069,1.7436264,-0.36946103,0.08704124,-0.36202267,,0.96017057
0.31540442,1.6682445,1.1264277,0.65847224,0.0493279,2.157819,0.35382563,-1.3004022,-0.25563973,1.0291419,-0.24574272,,-1.2224323
0.7118172,0.61376405,1.0356115,1.2535286,0.5829144,-0.10087949,1.9522053,0.3885734,-1.4311557,-0.70465845,-1.3756291,,0.5960939
0.483595,2.299981,1.9916204,1.6990038,0.58499515,2.17313,-0.3194311,1.2554361,0.1666466,0.92427295,0.2558348,,0.08599988
-0.0891386,-0.56311554,-0.38084266,-0.30787084,0.65712225,-0.686841,-1.1895639,0.6636188,0.5737381,-0.8349688,0.5181214,,0.8771689
-0.21221209,-0.39753625,-0.02417951,0.3075268,0.5763298,-0.816421,-1.3771886,0.27075505,1.6011235,-0.30242142,1.6571106,,-0.12207336
-2.0477984,-1.4092726,-1.3670057,-1.2352552,-1.8929145,-1.0675428,-1.0648166,0.88738215,0.5854488,-0.5701848,0.55379915,,0.67139447
0.14950228,0.15912248,0.035934575,-0.093417875,-0.6217435,0.32731858,-1.2151549,0.6355885,0.9304793,-0.2923435,0.94083565,,0.24963395
0.6383892,-1.2778178,-1.3651611,-1.3276972,-1.0002445,-1.0924114,0.3381838,-1.2627343,-0.22095512,1.0291672,-0.24570431,,-1.2224321
-0.6130461,-0.3937128,-0.16988121,-0.15746918,0.4305982,-0.6690161,-0.9769795,1.0077791,0.528541,-0.27085015,0.5311604,,0.5599084
-1.5115321,-1.5137396,-1.6798079,-1.723592,-0.8418265,-1.0786783,0.2985686,0.95476425,-0.2593788,1.029122,-0.24571033,,-0.14024505
0.24329197,1.5746626,1.0019007,0.51537544,0.09905842,0.17983733,0.35542884,-1.3015435,-0.25563973,1.0291523,-0.24570675,,-1.2224299
0.3613501,1.4477679,1.0615724,0.8686719,0.5386724,1.7203217,0.9617346,-1.0761162,-2.9137316,-0.84096617,-2.9351573,,-0.85219187
0.99393535,0.9415586,1.0010436,0.761912,1.4964844,-0.12536724,0.21780798,0.5073109,-0.18417291,1.0069441,-0.15749456,,-0.31851095
0.40483484,0.2882848,0.43501076,0.47469693,-0.7637111,0.15682696,1.9508921,0.36762327,-1.2470418,-1.0696187,-1.160999,,1.0883062
-0.4409827,-0.44684964,-0.25446746,-0.059746806,-0.050002646,-0.64005774,2.1630743,-0.28166336,-2.2871375,-1.0235806,-2.1977232,,0.060948618
1.276853,1.669964,1.5364577,1.261606,0.6277085,1.5886881,0.14295574,-0.9730179,0.9535286,0.41408643,1.0906019,,-1.0902543
0.0710121,0.1560916,0.047188483,-0.13163531,-0.1274325,0.3300149,0.40552688,1.7527341,-0.33870238,-0.21814297,-0.32895127,,1.2595761
-0.18791099,-0.7570863,-0.69954294,-0.7172667,0.6416676,-1.07701,0.29565257,1.4466767,-0.26622614,1.0291643,-0.24571988,,0.13029802
1.4422075,2.2063892,1.9536412,1.6740621,0.48261225,2.194887,-1.3919607,0.10674958,0.61648977,-1.3297929,0.51851445,,1.2060087
-0.3513601,0.7944785,0.48323986,0.3286723,0.2984944,1.0078285,-0.9346292,0.8944912,0.80332726,0.51104045,0.94549096,,-0.004978235
0.6972307,0.6859255,0.8390769,0.9549453,-0.09678918,0.09975576,-0.14070038,-0.7997816,1.6251297,-0.17801616,1.7232653,,-0.9518857
0.1239486,1.6475729,1.0575556,0.5490799,0.27485722,2.1740317,0.31286654,-1.3222733,-0.25563973,1.0291344,-0.24571723,,-1.2224302
0.33906794,1.1854068,1.5584056,1.959765,0.37501687,0.32785282,-1.3139412,-0.11893953,2.0671299,-0.6105364,2.1299388,,-0.3228153
0.44305748,-0.39755455,0.38457245,1.0803208,0.67218345,-1.043289,-1.6535375,-1.3417113,1.2034749,-2.6130903,0.98412865,,0.67138904
1.6494542,0.551532,0.7444553,0.5445138,-0.042509694,-0.35977346,0.3155697,-1.3286762,-0.25563973,1.029143,-0.24571808,,-1.2224319
0.4597278,0.16069561,-0.007613297,-0.28865469,0.094329774,0.32683206,1.449224,1.1986231,-1.0227,0.47254667,-1.087784,,0.3219524
-1.1377003,-0.9317273,-1.2381101,-1.3345953,0.6886087,-0.30078536,0.351564,-1.2643007,-0.25563973,1.0291442,-0.24572656,,-1.22243
-1.0257218,-1.0463474,-0.95395136,-0.84124583,0.17890829,-1.0324639,-0.9634722,0.6409289,1.0184449,0.3861897,1.1367692,,-0.14024492
0.12801096,-0.48936993,-0.22264148,-0.110369295,1.027504,-1.0853252,0.90676004,0.9927987,-0.71733814,0.9169219,-0.7851695,,-0.02461284
-1.7293758,-1.6159595,-1.7896663,-1.7875062,-2.7498572,-1.0671866,0.19628394,0.07829026,-0.119772986,1.01399,-0.091440834,,-0.5731202
1.0696427,1.086241,1.3140428,1.2613649,0.6638253,0.32695964,1.9022659,0.5072873,-1.607903,-0.037021093,-1.6539733,,0.17266467
0.8971254,-0.3941148,0.3262471,0.7051278,-1.6105803,-1.0577438,-1.3259166,0.30314508,0.35634366,-1.4364418,0.29099423,,1.8888535
0.90289485,1.4004122,1.1501164,0.9373555,0.062303305,1.7475554,0.30343437,-0.9341758,-0.255107,1.0259982,-0.2452783,,-1.0413071
1.4543157,-0.16500846,0.38818532,0.66965663,1.2834055,-1.1314176,-1.4996614,-0.09814164,1.0013502,-1.3208774,0.8894855,,0.56316847
